      Pres    T90(1)    T90(2)    Sal(1)   Cond(1)    Sal(2)   Cond(2)   OxCur        OXYG     Trans      Flur Altimeter      Time       wocecode
    2844.6   1.40840   1.40830  34.89128  31.37245  34.89113  31.37224  1.749700     6.421   -0.9862    0.0110     18.80   3106.92  2222222111111
    2844.6   1.40830   1.40850  34.89155  31.37257  34.89152  31.37272  1.749700     6.421   -0.9862    0.0110     18.83   3106.96  2222222111111
    2844.6   1.40830   1.40810  34.89171  31.37269  34.89173  31.37253  1.749700     6.421   -0.9862    0.0110     18.83   3107.00  2222222111111
    2844.6   1.40860   1.40830  34.89102  31.37239  34.89102  31.37212  1.749700     6.421   -0.9862    0.0110     18.83   3107.04  2222222111111
    2844.6   1.40860   1.40810  34.89111  31.37245  34.89109  31.37200  1.749700     6.421   -0.9862    0.0110     18.83   3107.08  2222222111111
    2844.5   1.40840   1.40800  34.89149  31.37257  34.89172  31.37241  1.749700     6.421   -0.9862    0.0110     18.88   3107.12  2222222111111
    2844.5   1.40840   1.40810  34.89111  31.37226  34.89141  31.37224  1.749700     6.421   -0.9862    0.0110     18.88   3107.17  2222222111111
    2844.5   1.40840   1.40800  34.89136  31.37245  34.89101  31.37182  1.749700     6.421   -0.0000   -0.0000     18.88   3107.21  2222222114111
    2844.5   1.40840   1.40810  34.89129  31.37238  34.89143  31.37224  1.749700     6.421   -0.9862    0.0110     18.88   3107.25  2222222111111
    2844.4   1.40840   1.40800  34.89115  31.37226  34.89104  31.37182  1.749700     6.421   -0.9862    0.0110     18.90   3107.29  2222222111111
    2844.4   1.40840   1.40800  34.89163  31.37263  34.89127  31.37200  1.749700     6.420   -0.9862    0.0110     18.95   3107.33  2222222111111
    2844.4   1.40830   1.40780  34.89144  31.37238  34.89164  31.37211 -0.000000    -0.000   -0.9862    0.0110     18.97   3107.38  2222222411111
    2844.3   1.40830   1.40800  34.89106  31.37207  34.89159  31.37223  1.749700     6.420   -0.0000   -0.0000     18.97   3107.42  2222222114111
    2844.3   1.40810   1.40780  34.89121  31.37200  34.89167  31.37211  1.749700     6.420   -0.9862    0.0110     18.97   3107.46  2222222111111
    2844.3   1.40840   1.40780  34.89130  31.37232  34.89117  31.37170  1.749700     6.420   -0.9862    0.0110     19.00   3107.50  2222222111111
    2844.2   1.40810   1.40770  34.89139  31.37213  34.89107  31.37152  1.749700     6.420   -0.9862    0.0110     19.02   3107.54  2222222111111
    2844.2   1.40840   1.40800  34.89117  31.37220  34.89099  31.37170 -0.000000    -0.000   -0.9862    0.0110     19.05   3107.58  2222222411111
    2844.2   1.40810   1.40800  34.89135  31.37206  34.89115  31.37182  1.749700     6.420   -0.9862    0.0110     19.05   3107.62  2222222111111
    2844.1   1.40810   1.40780  34.89136  31.37206  34.89123  31.37170  1.749700     6.420   -0.9862    0.0110     19.05   3107.67  2222222111111
    2844.1   1.40810   1.40800  34.89153  31.37219  34.89104  31.37170  1.749700     6.420   -0.9862    0.0110     19.10   3107.71  2222222111111
    2844.1   1.40810   1.40800  34.89139  31.37206  34.89120  31.37182 -0.000000    -0.000   -0.9862    0.0110     19.17   3107.75  2222222411111
    2844.0   1.40780   1.40850  34.89188  31.37218  34.89121  31.37225  1.749700     6.420   -0.9862    0.0110     19.17   3107.79  2222222111111
    2844.0   1.40810   1.40830  34.89158  31.37219  34.89129  31.37212  1.749700     6.420   -0.9862    0.0110     19.17   3107.83  2222222111111
    2844.0   1.40810   1.40860  34.89113  31.37181  34.89114  31.37225  1.749700     6.420   -0.9862    0.0110     19.17   3107.88  2222222111111
    2843.9   1.40830   1.40870  34.89125  31.37207  34.89127  31.37243 -0.000000    -0.000   -0.9862    0.0110     19.24   3107.92  2222222411111
    2843.9   1.40800   1.40860  34.89158  31.37206  34.89117  31.37225  1.749700     6.420   -0.9862    0.0110     19.29   3107.96  2222222111111
    2843.9   1.40810   1.40860  34.89149  31.37206  34.89141  31.37243  1.749700     6.420   -0.9862    0.0110     19.29   3108.00  2222222111111
    2843.8   1.40800   1.40860  34.89131  31.37181  34.89120  31.37225  1.749700     6.420   -0.9862    0.0110     19.29   3108.04  2222222111111
    2843.8   1.40800   1.40850  34.89163  31.37206  34.89155  31.37242 -0.000000    -0.000   -0.9862    0.0110     19.29   3108.08  2222222411111
    2843.8   1.40800   1.40860  34.89142  31.37187  34.89124  31.37225  1.749700     6.420   -0.9862    0.0110     19.29   3108.12  2222222111111
    2843.7   1.40810   1.40860  34.89126  31.37181  34.89148  31.37243  1.749700     6.420   -0.9862    0.0110     19.29   3108.17  2222222111111
    2843.7   1.40830   1.40860  34.89122  31.37194  34.89128  31.37225 -0.000000    -0.000   -0.9862    0.0110     19.29   3108.21  2222222411111
    2843.6   1.40840   1.40860  34.89121  31.37201  34.89151  31.37243 -0.000000    -0.000   -0.9862    0.0110     19.29   3108.25  2222222411111
    2843.6   1.40810   1.40890  34.89131  31.37181  34.89100  31.37226  1.749700     6.420   -0.9862    0.0110     19.32   3108.29  2222222111111
    2843.6   1.40840   1.40890  34.89102  31.37182  34.89160  31.37273  1.749700     6.420   -0.9862    0.0110     19.41   3108.33  2222222111111
    2843.5   1.40830   1.40910  34.89129  31.37194  34.89119  31.37256  1.749700     6.420   -0.9862    0.0110     19.46   3108.38  2222222111111
    2843.5   1.40830   1.40890  34.89162  31.37219  34.89127  31.37243  1.749700     6.420   -0.9862    0.0110     19.46   3108.42  2222222111111
    2843.4   1.40830   1.40910  34.89141  31.37200  34.89123  31.37256  1.749700     6.420   -0.9862    0.0110     19.46   3108.46  2222222111111
    2843.4   1.40830   1.40910  34.89135  31.37194  34.89147  31.37273  1.749700     6.420   -0.9862    0.0110     19.51   3108.50  2222222111111
    2843.4   1.40810   1.40880  34.89165  31.37200  34.89121  31.37225  1.749700     6.420   -0.9862    0.0110     19.61   3108.54  2222222111111
    2843.3   1.40830   1.40910  34.89123  31.37182  34.89150  31.37273  1.749700     6.420   -0.9862    0.0110     19.63   3108.58  2222222111111
    2843.3   1.40810   1.40890  34.89123  31.37162  34.89115  31.37226  1.749700     6.420   -0.9862    0.0110     19.63   3108.62  2222222111111
    2843.2   1.40830   1.40910  34.89135  31.37188  34.89117  31.37244  1.749700     6.420   -0.9862    0.0110     19.63   3108.67  2222222111111
    2843.2   1.40830   1.40880  34.89128  31.37182  34.89165  31.37255  1.749700     6.420   -0.9862    0.0110     19.71   3108.71  2222222111111
    2843.2   1.40830   1.40890  34.89138  31.37188  34.89142  31.37243  1.749700     6.419   -0.9862    0.0110     19.78   3108.75  2222222111111
    2843.1   1.40830   1.40930  34.89163  31.37206  34.89153  31.37285  1.749700     6.419   -0.9862    0.0110     19.80   3108.79  2222222111111
    2843.1   1.40840   1.40910  34.89170  31.37219  34.89125  31.37244  1.749700     6.419   -0.9862    0.0110     19.80   3108.83  2222222111111
    2843.0   1.40830   1.40910  34.89144  31.37188  34.89178  31.37285 -0.000000    -0.000   -0.9862    0.0110     19.78   3108.88  2222222411111
    2843.0   1.40830   1.40890  34.89122  31.37169  34.89127  31.37225 -0.000000    -0.000   -0.9862    0.0110     19.88   3108.92  2222222411111
    2843.0   1.40810   1.40910  34.89161  31.37181  34.89130  31.37244 -0.000000    -0.000   -0.9862    0.0110     19.95   3108.96  2222222411111
    2842.9   1.40830   1.40890  34.89134  31.37175  34.89167  31.37255  1.749700     6.419   -0.9862    0.0110     19.98   3109.00  2222222111111
    2842.9   1.40830   1.40910  34.89151  31.37188  34.89097  31.37214  1.749700     6.419   -0.9862    0.0110     19.98   3109.04  2222222111111
    2842.8   1.40830   1.40880  34.89145  31.37181  34.89181  31.37254  1.749700     6.419   -0.9862    0.0110     19.98   3109.08  2222222111111
    2842.8   1.40830   1.40890  34.89170  31.37200  34.89158  31.37243  1.749700     6.419   -0.9862    0.0110     20.07   3109.12  2222222111111
    2842.8   1.40830   1.40890  34.89118  31.37157  34.89138  31.37225  1.749700     6.419   -0.9862    0.0110     20.15   3109.17  2222222111111
    2842.7   1.40810   1.40890  34.89194  31.37200  34.89162  31.37243  1.749700     6.419   -0.9862    0.0110     20.15   3109.21  2222222111111
    2842.7   1.40810   1.40910  34.89150  31.37162  34.89121  31.37226  1.749700     6.419   -0.9862    0.0110     20.12   3109.25  2222222111111
    2842.7   1.40830   1.40910  34.89115  31.37150  34.89107  31.37214  1.749700     6.419   -0.9862    0.0110     20.17   3109.29  2222222111111
    2842.6   1.40810   1.40910  34.89184  31.37187  34.89160  31.37255  1.749700     6.419   -0.9862    0.0110     20.29   3109.33  2222222111111
    2842.6   1.40840   1.40920  34.89146  31.37182  34.89137  31.37244 -0.000000    -0.000   -0.9862    0.0110     20.34   3109.38  2222222411111
    2842.6   1.40830   1.40930  34.89166  31.37188  34.89142  31.37256 -0.000000    -0.000   -0.9862    0.0110     20.34   3109.42  2222222411111
    2842.5   1.40860   1.40940  34.89113  31.37170  34.89119  31.37244 -0.000000    -0.000   -0.9862    0.0110     20.32   3109.46  2222222411111
    2842.5   1.40840   1.40930  34.89182  31.37206  34.89145  31.37256  1.749700     6.419   -0.9862    0.0110     20.37   3109.50  2222222111111
    2842.5   1.40860   1.40910  34.89139  31.37188  34.89190  31.37273  1.749700     6.419   -0.9862    0.0110     20.49   3109.54  2222222111111
    2842.4   1.40860   1.40940  34.89163  31.37207  34.89101  31.37226  1.749700     6.419   -0.9862    0.0110     20.54   3109.58  2222222111111
    2842.4   1.40840   1.40930  34.89178  31.37200  34.89135  31.37244  1.749700     6.419   -0.9862    0.0110     20.51   3109.62  2222222111111
    2842.4   1.40840   1.40930  34.89149  31.37175  34.89151  31.37256  1.749700     6.419   -0.9862    0.0110     20.51   3109.67  2222222111111
    2842.3   1.40860   1.40940  34.89121  31.37170  34.89164  31.37273  1.749700     6.419   -0.9862    0.0110     20.51   3109.71  2222222111111
    2842.3   1.40860   1.40910  34.89122  31.37169  34.89175  31.37255  1.749700     6.419   -0.9862    0.0110     20.51   3109.75  2222222111111
    2842.3   1.40840   1.40910  34.89160  31.37182  34.89198  31.37273  1.749700     6.419   -0.9862    0.0110     20.51   3109.79  2222222111111
    2842.3   1.40840   1.40920  34.89154  31.37175  34.89130  31.37226  1.749700     6.419   -0.9862    0.0110     20.51   3109.83  2222222111111
    2842.2   1.40840   1.40910  34.89124  31.37150  34.89127  31.37214  1.749700     6.419   -0.9862    0.0110     20.51   3109.88  2222222111111
    2842.2   1.40860   1.40930  34.89112  31.37157  34.89122  31.37226  1.749700     6.419   -0.9862    0.0110     20.63   3109.92  2222222111111
    2842.2   1.40840   1.40930  34.89164  31.37181  34.89145  31.37244  1.749700     6.419   -0.9862    0.0110     20.73   3109.96  2222222111111
    2842.2   1.40860   1.40890  34.89106  31.37151  34.89202  31.37254  1.749700     6.419   -0.9862    0.0110     20.76   3110.00  2222222111111
    2842.2   1.40870   1.40910  34.89104  31.37157  34.89131  31.37214  1.749700     6.419   -0.9862    0.0110     20.73   3110.04  2222222111111
    2842.1   1.40860   1.40890  34.89131  31.37169  34.89167  31.37225  1.749700     6.419   -0.0000   -0.0000     20.73   3110.08  2222222114111
    2842.1   1.40860   1.40910  34.89147  31.37182  34.89147  31.37225  1.749700     6.419   -0.9862    0.0110     20.83   3110.12  2222222111111
    2842.1   1.40860   1.40910  34.89140  31.37176  34.89170  31.37243  1.749700     6.419   -0.9862    0.0110     20.88   3110.17  2222222111111
    2842.1   1.40860   1.40910  34.89156  31.37188  34.89148  31.37225  1.749700     6.419   -0.9862    0.0110     20.88   3110.21  2222222111111
    2842.1   1.40840   1.40910  34.89170  31.37181  34.89207  31.37272  1.749700     6.419   -0.9862    0.0110     20.88   3110.25  2222222111111
    2842.1   1.40840   1.40890  34.89170  31.37181  34.89207  31.37254  1.749700     6.419   -0.9862    0.0110     20.90   3110.29  2222222111111
    2842.1   1.40840   1.40890  34.89132  31.37150  34.89156  31.37213  1.749700     6.419   -0.9862    0.0110     21.00   3110.33  2222222111111
    2842.1   1.40830   1.40910  34.89151  31.37156  34.89121  31.37202  1.749700     6.419   -0.9862    0.0110     21.03   3110.38  2222222111111
    2842.1   1.40810   1.40910  34.89187  31.37168  34.89172  31.37243  1.749700     6.419   -0.9862    0.0110     21.03   3110.42  2222222111111
    2842.1   1.40810   1.40890  34.89180  31.37162  34.89172  31.37225  1.749700     6.419   -0.9862    0.0110     21.03   3110.46  2222222111111
    2842.0   1.40840   1.40910  34.89148  31.37163  34.89173  31.37243  1.749700     6.419   -0.9862    0.0110     21.05   3110.50  2222222111111
    2842.0   1.40830   1.40860  34.89144  31.37150  34.89203  31.37224  1.749700     6.419   -0.9862    0.0110     21.10   3110.54  2222222111111
    2842.0   1.40810   1.40890  34.89172  31.37156  34.89157  31.37213  1.749700     6.419   -0.9862    0.0110     21.12   3110.58  2222222111111
    2842.0   1.40810   1.40880  34.89180  31.37162  34.89153  31.37201  1.749700     6.419   -0.9862    0.0110     21.12   3110.62  2222222111111
    2842.0   1.40810   1.40860  34.89157  31.37143  34.89189  31.37212  1.749700     6.419   -0.9862    0.0110     21.12   3110.67  2222222111111
    2842.1   1.40800   1.40850  34.89159  31.37137  34.89184  31.37200  1.749700     6.419   -0.9862    0.0110     21.15   3110.71  2222222111111
    2842.1   1.40810   1.40860  34.89149  31.37137  34.89188  31.37212  1.749700     6.419   -0.9862    0.0110     21.20   3110.75  2222222111111
    2842.1   1.40800   1.40860  34.89205  31.37174  34.89173  31.37201 -0.000000    -0.000   -0.9862    0.0110     21.20   3110.79  2222222411111
    2842.1   1.40830   1.40850  34.89119  31.37131  34.89198  31.37212  1.749700     6.419   -0.9862    0.0110     21.20   3110.83  2222222111111
    2842.1   1.40810   1.40860  34.89140  31.37131  34.89136  31.37171  1.749700     6.419   -0.9862    0.0110     21.20   3110.88  2222222111111
    2842.1   1.40830   1.40850  34.89180  31.37181  34.89160  31.37183  1.749700     6.419   -0.9862    0.0110     21.22   3110.92  2222222111111
    2842.1   1.40830   1.40850  34.89164  31.37169  34.89211  31.37224  1.749700     6.419   -0.9862    0.0110     21.25   3110.96  2222222111111
    2842.1   1.40810   1.40860  34.89177  31.37162  34.89185  31.37212  1.749700     6.419   -0.9862    0.0110     21.25   3111.00  2222222111111
    2842.1   1.40780   1.40850  34.89215  31.37167  34.89180  31.37200  1.749700     6.419   -0.9862    0.0110     21.25   3111.04  2222222111111
    2842.1   1.40750   1.40860  34.89169  31.37104  34.89220  31.37242  1.749700     6.419   -0.9862    0.0110     21.25   3111.08  2222222111111
    2842.2   1.40750   1.40850  34.89152  31.37092  34.89208  31.37224  1.749700     6.419   -0.9862    0.0110     21.27   3111.12  2222222111111
    2842.2   1.40750   1.40800  34.89167  31.37104  34.89208  31.37181  1.749700     6.419   -0.9862    0.0110     21.29   3111.17  2222222111111
    2842.2   1.40750   1.40770  34.89173  31.37111  34.89224  31.37169  1.749700     6.419   -0.9862    0.0110     21.29   3111.21  2222222111111
    2842.2   1.40730   1.40770  34.89193  31.37110  34.89223  31.37169  1.749700     6.419   -0.0000   -0.0000     21.29   3111.25  2222222114111
    2842.3   1.40710   1.40730  34.89205  31.37103  34.89242  31.37150  1.749700     6.419   -0.9862    0.0110     21.29   3111.29  2222222111111
    2842.3   1.40700   1.40710  34.89192  31.37084  34.89210  31.37108  1.749700     6.419   -0.9862    0.0110     21.29   3111.33  2222222111111
    2842.3   1.40670   1.40720  34.89191  31.37059  34.89148  31.37068  1.749700     6.419   -0.9862    0.0110     21.29   3111.38  2222222111111
    2842.3   1.40700   1.40720  34.89143  31.37047  34.89198  31.37109  1.749700     6.419   -0.9862    0.0110     21.29   3111.42  2222222111111
    2842.4   1.40670   1.40720  34.89219  31.37084  34.89182  31.37097  1.749700     6.419   -0.9862    0.0110     21.29   3111.46  2222222111111
    2842.4   1.40690   1.40720  34.89166  31.37059  34.89158  31.37079  1.749700     6.419   -0.9862    0.0110     21.32   3111.50  2222222111111
    2842.4   1.40690   1.40720  34.89149  31.37047  34.89215  31.37127  1.749700     6.419   -0.9862    0.0110     21.34   3111.54  2222222111111
    2842.5   1.40670   1.40730  34.89192  31.37065  34.89181  31.37109  1.749700     6.419   -0.9862    0.0110     21.34   3111.58  2222222111111
    2842.5   1.40690   1.40750  34.89200  31.37091  34.89181  31.37127  1.749700     6.419   -0.9862    0.0110     21.34   3111.62  2222222111111
